door_state,label,type,hour,minute,second,delta_time,weekday,door_state_encoded
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
open,0,normal,4,5,41,0.0,1,1
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
open,0,normal,4,5,41,0.0,1,1
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
open,0,normal,4,5,41,0.0,1,1
open,0,normal,4,5,41,0.0,1,1
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,41,0.0,1,0
closed,0,normal,4,5,42,1.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
open,0,normal,4,5,42,0.0,1,1
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,42,0.0,1,0
closed,0,normal,4,5,43,1.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,43,0.0,1,0
open,0,normal,4,5,43,0.0,1,1
closed,0,normal,4,5,43,0.0,1,0
closed,0,normal,4,5,44,1.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
open,0,normal,4,5,44,0.0,1,1
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,44,0.0,1,0
closed,0,normal,4,5,45,1.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
open,0,normal,4,5,45,0.0,1,1
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
open,0,normal,4,5,45,0.0,1,1
closed,0,normal,4,5,45,0.0,1,0
open,0,normal,4,5,45,0.0,1,1
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
open,0,normal,4,5,45,0.0,1,1
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
open,0,normal,4,5,45,0.0,1,1
closed,0,normal,4,5,45,0.0,1,0
open,0,normal,4,5,45,0.0,1,1
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,45,0.0,1,0
closed,0,normal,4,5,46,1.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
open,0,normal,4,5,46,0.0,1,1
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,46,0.0,1,0
closed,0,normal,4,5,47,1.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
open,0,normal,4,5,47,0.0,1,1
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
open,0,normal,4,5,47,0.0,1,1
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
open,0,normal,4,5,47,0.0,1,1
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
open,0,normal,4,5,47,0.0,1,1
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
closed,0,normal,4,5,47,0.0,1,0
open,0,normal,4,5,47,0.0,1,1
open,0,normal,4,5,47,0.0,1,1
closed,0,normal,4,5,48,1.0,1,0
open,0,normal,4,5,48,0.0,1,1
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
open,0,normal,4,5,48,0.0,1,1
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
closed,0,normal,4,5,48,0.0,1,0
