"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message","src_ip","mqtt.connect.client_id"
"Apr 23, 2025 @ 22:28:21.262","-",mqtt,"iot/sensor/temperatura","19.53","192.168.1.2","-"
"Apr 23, 2025 @ 22:27:46.245","-",mqtt,"iot/sensor/temperatura","27.7","192.168.1.2","-"
"Apr 23, 2025 @ 22:27:46.245","-",mqtt,"iot/sensor/temperatura","27.7","192.168.1.2","-"
"Apr 23, 2025 @ 22:27:19.228","-",mqtt,"iot/sensor/temperatura","20.51","192.168.1.2","-"
"Apr 23, 2025 @ 22:27:19.228","-",mqtt,"iot/sensor/temperatura","20.51","192.168.1.2","-"
"Apr 23, 2025 @ 22:26:49.213","-",mqtt,"iot/sensor/temperatura","24.52","192.168.1.2","-"
"Apr 23, 2025 @ 22:26:49.213","-",mqtt,"iot/sensor/temperatura","24.52","192.168.1.2","-"
"Apr 23, 2025 @ 22:26:17.197","-",mqtt,"iot/sensor/temperatura","22.19","192.168.1.2","-"
"Apr 23, 2025 @ 22:26:17.197","-",mqtt,"iot/sensor/temperatura","22.19","192.168.1.2","-"
"Apr 23, 2025 @ 22:25:44.181","-",mqtt,"iot/sensor/temperatura","27.48","192.168.1.2","-"
"Apr 23, 2025 @ 22:25:44.181","-",mqtt,"iot/sensor/temperatura","27.48","192.168.1.2","-"
"Apr 23, 2025 @ 22:25:11.164","-",mqtt,"iot/sensor/temperatura","29.31","192.168.1.2","-"
"Apr 23, 2025 @ 22:25:11.164","-",mqtt,"iot/sensor/temperatura","29.31","192.168.1.2","-"
"Apr 23, 2025 @ 22:24:51.154","-",mqtt,"iot/sensor/temperatura","19.87","192.168.1.2","-"
"Apr 23, 2025 @ 22:24:51.154","-",mqtt,"iot/sensor/temperatura","19.87","192.168.1.2","-"
"Apr 23, 2025 @ 22:24:13.131","-",mqtt,"iot/sensor/temperatura","19.64","192.168.1.2","-"
"Apr 23, 2025 @ 22:24:13.131","-",mqtt,"iot/sensor/temperatura","19.64","192.168.1.2","-"
"Apr 23, 2025 @ 22:23:38.112","-",mqtt,"iot/sensor/temperatura","26.05","192.168.1.2","-"
"Apr 23, 2025 @ 22:23:38.112","-",mqtt,"iot/sensor/temperatura","26.05","192.168.1.2","-"
"Apr 23, 2025 @ 22:23:12.099","-",mqtt,"iot/sensor/temperatura","21.5","192.168.1.2","-"
"Apr 23, 2025 @ 22:23:12.099","-",mqtt,"iot/sensor/temperatura","21.5","192.168.1.2","-"
"Apr 23, 2025 @ 22:22:36.082","-",mqtt,"iot/sensor/temperatura","26.62","192.168.1.2","-"
"Apr 23, 2025 @ 22:22:36.082","-",mqtt,"iot/sensor/temperatura","26.62","192.168.1.2","-"
"Apr 23, 2025 @ 22:21:59.062","-",mqtt,"iot/sensor/temperatura","22.64","192.168.1.2","-"
"Apr 23, 2025 @ 22:21:59.062","-",mqtt,"iot/sensor/temperatura","22.64","192.168.1.2","-"
"Apr 23, 2025 @ 22:21:39.052","-",mqtt,"iot/sensor/temperatura","26.07","192.168.1.2","-"
"Apr 23, 2025 @ 22:21:39.052","-",mqtt,"iot/sensor/temperatura","26.07","192.168.1.2","-"
"Apr 23, 2025 @ 22:21:00.034","-",mqtt,"iot/sensor/temperatura","22.17","192.168.1.2","-"
"Apr 23, 2025 @ 22:21:00.034","-",mqtt,"iot/sensor/temperatura","22.17","192.168.1.2","-"
"Apr 23, 2025 @ 22:20:22.015","-",mqtt,"iot/sensor/temperatura","19.5","192.168.1.2","-"
"Apr 23, 2025 @ 22:20:22.015","-",mqtt,"iot/sensor/temperatura","19.5","192.168.1.2","-"
"Apr 23, 2025 @ 22:19:49.999","-",mqtt,"iot/sensor/temperatura","24.1","192.168.1.2","-"
"Apr 23, 2025 @ 22:19:49.999","-",mqtt,"iot/sensor/temperatura","24.1","192.168.1.2","-"
"Apr 23, 2025 @ 22:19:15.981","-",mqtt,"iot/sensor/temperatura","24.57","192.168.1.2","-"
"Apr 23, 2025 @ 22:19:15.981","-",mqtt,"iot/sensor/temperatura","24.57","192.168.1.2","-"
"Apr 23, 2025 @ 22:18:54.971","-",mqtt,"iot/sensor/temperatura","18.05","192.168.1.2","-"
"Apr 23, 2025 @ 22:18:54.971","-",mqtt,"iot/sensor/temperatura","18.05","192.168.1.2","-"
"Apr 23, 2025 @ 22:18:19.953","-",mqtt,"iot/sensor/temperatura","27.54","192.168.1.2","-"
"Apr 23, 2025 @ 22:18:19.953","-",mqtt,"iot/sensor/temperatura","27.54","192.168.1.2","-"
"Apr 23, 2025 @ 22:17:43.933","-",mqtt,"iot/sensor/temperatura","28.57","192.168.1.2","-"
"Apr 23, 2025 @ 22:17:43.933","-",mqtt,"iot/sensor/temperatura","28.57","192.168.1.2","-"
"Apr 23, 2025 @ 22:17:04.912","-",mqtt,"iot/sensor/temperatura","18.66","192.168.1.2","-"
"Apr 23, 2025 @ 22:17:04.912","-",mqtt,"iot/sensor/temperatura","18.66","192.168.1.2","-"
"Apr 23, 2025 @ 22:16:34.899","-",mqtt,"iot/sensor/temperatura","26.9","192.168.1.2","-"
"Apr 23, 2025 @ 22:16:34.899","-",mqtt,"iot/sensor/temperatura","26.9","192.168.1.2","-"
"Apr 23, 2025 @ 22:16:09.888","-",mqtt,"iot/sensor/temperatura","26.94","192.168.1.2","-"
"Apr 23, 2025 @ 22:16:09.888","-",mqtt,"iot/sensor/temperatura","26.94","192.168.1.2","-"
"Apr 23, 2025 @ 22:15:29.867","-",mqtt,"iot/sensor/temperatura","21.61","192.168.1.2","-"
"Apr 23, 2025 @ 22:15:29.867","-",mqtt,"iot/sensor/temperatura","21.61","192.168.1.2","-"
"Apr 23, 2025 @ 22:14:59.854","-",mqtt,"iot/sensor/temperatura","29.65","192.168.1.2","-"
"Apr 23, 2025 @ 22:14:59.854","-",mqtt,"iot/sensor/temperatura","29.65","192.168.1.2","-"
"Apr 23, 2025 @ 22:14:19.833","-",mqtt,"iot/sensor/temperatura","19.97","192.168.1.2","-"
"Apr 23, 2025 @ 22:14:19.833","-",mqtt,"iot/sensor/temperatura","19.97","192.168.1.2","-"
"Apr 23, 2025 @ 22:13:50.817","-",mqtt,"iot/sensor/temperatura","22.05","192.168.1.2","-"
"Apr 23, 2025 @ 22:13:50.817","-",mqtt,"iot/sensor/temperatura","22.05","192.168.1.2","-"
"Apr 23, 2025 @ 22:06:20.600","-",mqtt,"iot/sensor/temperatura","28.38","192.168.1.2","-"
"Apr 23, 2025 @ 22:06:20.600","-",mqtt,"iot/sensor/temperatura","28.38","192.168.1.2","-"
"Apr 23, 2025 @ 22:05:42.582","-",mqtt,"iot/sensor/temperatura","28.94","192.168.1.2","-"
"Apr 23, 2025 @ 22:05:42.582","-",mqtt,"iot/sensor/temperatura","28.94","192.168.1.2","-"
"Apr 23, 2025 @ 22:05:18.570","-",mqtt,"iot/sensor/temperatura","24.41","192.168.1.2","-"
"Apr 23, 2025 @ 22:05:18.570","-",mqtt,"iot/sensor/temperatura","24.41","192.168.1.2","-"
"Apr 23, 2025 @ 22:04:48.554","-",mqtt,"iot/sensor/temperatura","21.91","192.168.1.2","-"
"Apr 23, 2025 @ 22:04:48.554","-",mqtt,"iot/sensor/temperatura","21.91","192.168.1.2","-"
"Apr 23, 2025 @ 22:04:09.534","-",mqtt,"iot/sensor/temperatura","20.87","192.168.1.2","-"
"Apr 23, 2025 @ 22:04:09.534","-",mqtt,"iot/sensor/temperatura","20.87","192.168.1.2","-"
"Apr 23, 2025 @ 22:03:35.516","-",mqtt,"iot/sensor/temperatura","18.42","192.168.1.2","-"
"Apr 23, 2025 @ 22:03:35.516","-",mqtt,"iot/sensor/temperatura","18.42","192.168.1.2","-"
"Apr 23, 2025 @ 22:02:57.491","-",mqtt,"iot/sensor/temperatura","26.07","192.168.1.2","-"
"Apr 23, 2025 @ 22:02:57.491","-",mqtt,"iot/sensor/temperatura","26.07","192.168.1.2","-"
"Apr 23, 2025 @ 22:02:32.478","-",mqtt,"iot/sensor/temperatura","29.47","192.168.1.2","-"
"Apr 23, 2025 @ 22:02:32.478","-",mqtt,"iot/sensor/temperatura","29.47","192.168.1.2","-"
"Apr 23, 2025 @ 22:02:10.467","-",mqtt,"iot/sensor/temperatura","27.22","192.168.1.2","-"
"Apr 23, 2025 @ 22:02:10.467","-",mqtt,"iot/sensor/temperatura","27.22","192.168.1.2","-"
"Apr 23, 2025 @ 22:01:44.455","-",mqtt,"iot/sensor/temperatura","23.42","192.168.1.2","-"
"Apr 23, 2025 @ 22:01:44.454","-",mqtt,"iot/sensor/temperatura","23.42","192.168.1.2","-"
"Apr 23, 2025 @ 22:01:09.437","-",mqtt,"iot/sensor/temperatura","19.25","192.168.1.2","-"
"Apr 23, 2025 @ 22:01:09.437","-",mqtt,"iot/sensor/temperatura","19.25","192.168.1.2","-"
"Apr 23, 2025 @ 22:00:17.412","-",mqtt,"iot/sensor/temperatura","27.9","192.168.1.2","-"
"Apr 23, 2025 @ 22:00:17.412","-",mqtt,"iot/sensor/temperatura","27.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:59:44.396","-",mqtt,"iot/sensor/temperatura","27.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:59:44.396","-",mqtt,"iot/sensor/temperatura","27.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:59:24.387","-",mqtt,"iot/sensor/temperatura","26.11","192.168.1.2","-"
"Apr 23, 2025 @ 21:59:24.387","-",mqtt,"iot/sensor/temperatura","26.11","192.168.1.2","-"
"Apr 23, 2025 @ 21:59:08.378","-",mqtt,"iot/sensor/temperatura","21.93","192.168.1.2","-"
"Apr 23, 2025 @ 21:59:08.378","-",mqtt,"iot/sensor/temperatura","21.93","192.168.1.2","-"
"Apr 23, 2025 @ 21:58:41.364","-",mqtt,"iot/sensor/temperatura","27.28","192.168.1.2","-"
"Apr 23, 2025 @ 21:58:41.364","-",mqtt,"iot/sensor/temperatura","27.28","192.168.1.2","-"
"Apr 23, 2025 @ 21:58:10.349","-",mqtt,"iot/sensor/temperatura","23.22","192.168.1.2","-"
"Apr 23, 2025 @ 21:58:10.349","-",mqtt,"iot/sensor/temperatura","23.22","192.168.1.2","-"
"Apr 23, 2025 @ 21:57:31.330","-",mqtt,"iot/sensor/temperatura","26.2","192.168.1.2","-"
"Apr 23, 2025 @ 21:57:31.330","-",mqtt,"iot/sensor/temperatura","26.2","192.168.1.2","-"
"Apr 23, 2025 @ 21:57:00.314","-",mqtt,"iot/sensor/temperatura","29.06","192.168.1.2","-"
"Apr 23, 2025 @ 21:57:00.314","-",mqtt,"iot/sensor/temperatura","29.06","192.168.1.2","-"
"Apr 23, 2025 @ 21:56:27.297","-",mqtt,"iot/sensor/temperatura","20.55","192.168.1.2","-"
"Apr 23, 2025 @ 21:56:27.297","-",mqtt,"iot/sensor/temperatura","20.55","192.168.1.2","-"
"Apr 23, 2025 @ 21:55:55.282","-",mqtt,"iot/sensor/temperatura","18.99","192.168.1.2","-"
"Apr 23, 2025 @ 21:55:55.282","-",mqtt,"iot/sensor/temperatura","18.99","192.168.1.2","-"
"Apr 23, 2025 @ 21:55:34.270","-",mqtt,"iot/sensor/temperatura","23.08","192.168.1.2","-"
"Apr 23, 2025 @ 21:55:34.270","-",mqtt,"iot/sensor/temperatura","23.08","192.168.1.2","-"
"Apr 23, 2025 @ 21:54:56.252","-",mqtt,"iot/sensor/temperatura","29.67","192.168.1.2","-"
"Apr 23, 2025 @ 21:54:56.252","-",mqtt,"iot/sensor/temperatura","29.67","192.168.1.2","-"
"Apr 23, 2025 @ 21:54:35.242","-",mqtt,"iot/sensor/temperatura","18.69","192.168.1.2","-"
"Apr 23, 2025 @ 21:54:35.242","-",mqtt,"iot/sensor/temperatura","18.69","192.168.1.2","-"
"Apr 23, 2025 @ 21:54:06.228","-",mqtt,"iot/sensor/temperatura","19.71","192.168.1.2","-"
"Apr 23, 2025 @ 21:54:06.228","-",mqtt,"iot/sensor/temperatura","19.71","192.168.1.2","-"
"Apr 23, 2025 @ 21:53:34.213","-",mqtt,"iot/sensor/temperatura","21.35","192.168.1.2","-"
"Apr 23, 2025 @ 21:53:34.212","-",mqtt,"iot/sensor/temperatura","21.35","192.168.1.2","-"
"Apr 23, 2025 @ 21:53:09.197","-",mqtt,"iot/sensor/temperatura","22.71","192.168.1.2","-"
"Apr 23, 2025 @ 21:53:09.197","-",mqtt,"iot/sensor/temperatura","22.71","192.168.1.2","-"
"Apr 23, 2025 @ 21:52:30.176","-",mqtt,"iot/sensor/temperatura","19.62","192.168.1.2","-"
"Apr 23, 2025 @ 21:52:30.176","-",mqtt,"iot/sensor/temperatura","19.62","192.168.1.2","-"
"Apr 23, 2025 @ 21:51:52.137","-",mqtt,"iot/sensor/temperatura","18.77","192.168.1.2","-"
"Apr 23, 2025 @ 21:51:52.137","-",mqtt,"iot/sensor/temperatura","18.77","192.168.1.2","-"
"Apr 23, 2025 @ 21:51:30.123","-",mqtt,"iot/sensor/temperatura","21.07","192.168.1.2","-"
"Apr 23, 2025 @ 21:51:30.123","-",mqtt,"iot/sensor/temperatura","21.07","192.168.1.2","-"
"Apr 23, 2025 @ 21:50:52.105","-",mqtt,"iot/sensor/temperatura","28.16","192.168.1.2","-"
"Apr 23, 2025 @ 21:50:52.105","-",mqtt,"iot/sensor/temperatura","28.16","192.168.1.2","-"
"Apr 23, 2025 @ 21:49:13.059","-",mqtt,"iot/sensor/temperatura","23.15","192.168.1.2","-"
"Apr 23, 2025 @ 21:49:13.059","-",mqtt,"iot/sensor/temperatura","23.15","192.168.1.2","-"
"Apr 23, 2025 @ 21:48:37.041","-",mqtt,"iot/sensor/temperatura","19.73","192.168.1.2","-"
"Apr 23, 2025 @ 21:48:37.040","-",mqtt,"iot/sensor/temperatura","19.73","192.168.1.2","-"
"Apr 23, 2025 @ 21:48:03.024","-",mqtt,"iot/sensor/temperatura","26.11","192.168.1.2","-"
"Apr 23, 2025 @ 21:48:03.024","-",mqtt,"iot/sensor/temperatura","26.11","192.168.1.2","-"
"Apr 23, 2025 @ 21:47:32.009","-",mqtt,"iot/sensor/temperatura","25.76","192.168.1.2","-"
"Apr 23, 2025 @ 21:47:32.009","-",mqtt,"iot/sensor/temperatura","25.76","192.168.1.2","-"
"Apr 23, 2025 @ 21:47:09.998","-",mqtt,"iot/sensor/temperatura","25.77","192.168.1.2","-"
"Apr 23, 2025 @ 21:47:09.998","-",mqtt,"iot/sensor/temperatura","25.77","192.168.1.2","-"
"Apr 23, 2025 @ 21:46:35.982","-",mqtt,"iot/sensor/temperatura","22.61","192.168.1.2","-"
"Apr 23, 2025 @ 21:46:35.982","-",mqtt,"iot/sensor/temperatura","22.61","192.168.1.2","-"
"Apr 23, 2025 @ 21:46:14.972","-",mqtt,"iot/sensor/temperatura","21.17","192.168.1.2","-"
"Apr 23, 2025 @ 21:46:14.972","-",mqtt,"iot/sensor/temperatura","21.17","192.168.1.2","-"
"Apr 23, 2025 @ 21:45:38.956","-",mqtt,"iot/sensor/temperatura","24.33","192.168.1.2","-"
"Apr 23, 2025 @ 21:45:38.956","-",mqtt,"iot/sensor/temperatura","24.33","192.168.1.2","-"
"Apr 23, 2025 @ 21:45:15.944","-",mqtt,"iot/sensor/temperatura","23.09","192.168.1.2","-"
"Apr 23, 2025 @ 21:45:15.944","-",mqtt,"iot/sensor/temperatura","23.09","192.168.1.2","-"
"Apr 23, 2025 @ 21:44:49.932","-",mqtt,"iot/sensor/temperatura","18.88","192.168.1.2","-"
"Apr 23, 2025 @ 21:44:49.932","-",mqtt,"iot/sensor/temperatura","18.88","192.168.1.2","-"
"Apr 23, 2025 @ 21:44:29.923","-",mqtt,"iot/sensor/temperatura","27.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:44:29.923","-",mqtt,"iot/sensor/temperatura","27.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:43:53.906","-",mqtt,"iot/sensor/temperatura","18.63","192.168.1.2","-"
"Apr 23, 2025 @ 21:43:53.906","-",mqtt,"iot/sensor/temperatura","18.63","192.168.1.2","-"
"Apr 23, 2025 @ 21:43:25.892","-",mqtt,"iot/sensor/temperatura","26.16","192.168.1.2","-"
"Apr 23, 2025 @ 21:43:25.892","-",mqtt,"iot/sensor/temperatura","26.16","192.168.1.2","-"
"Apr 23, 2025 @ 21:43:04.881","-",mqtt,"iot/sensor/temperatura","25.33","192.168.1.2","-"
"Apr 23, 2025 @ 21:43:04.881","-",mqtt,"iot/sensor/temperatura","25.33","192.168.1.2","-"
"Apr 23, 2025 @ 21:42:33.866","-",mqtt,"iot/sensor/temperatura","25.19","192.168.1.2","-"
"Apr 23, 2025 @ 21:42:33.866","-",mqtt,"iot/sensor/temperatura","25.19","192.168.1.2","-"
"Apr 23, 2025 @ 21:42:08.855","-",mqtt,"iot/sensor/temperatura","25.33","192.168.1.2","-"
"Apr 23, 2025 @ 21:42:08.855","-",mqtt,"iot/sensor/temperatura","25.33","192.168.1.2","-"
"Apr 23, 2025 @ 21:41:29.822","-",mqtt,"iot/sensor/temperatura","22.88","192.168.1.2","-"
"Apr 23, 2025 @ 21:41:29.822","-",mqtt,"iot/sensor/temperatura","22.88","192.168.1.2","-"
"Apr 23, 2025 @ 21:41:06.812","-",mqtt,"iot/sensor/temperatura","18.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:41:06.812","-",mqtt,"iot/sensor/temperatura","18.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:40:32.795","-",mqtt,"iot/sensor/temperatura","26.49","192.168.1.2","-"
"Apr 23, 2025 @ 21:40:32.794","-",mqtt,"iot/sensor/temperatura","26.49","192.168.1.2","-"
"Apr 23, 2025 @ 21:39:57.778","-",mqtt,"iot/sensor/temperatura","29.52","192.168.1.2","-"
"Apr 23, 2025 @ 21:39:57.778","-",mqtt,"iot/sensor/temperatura","29.52","192.168.1.2","-"
"Apr 23, 2025 @ 21:39:17.757","-",mqtt,"iot/sensor/temperatura","22.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:39:17.757","-",mqtt,"iot/sensor/temperatura","22.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:38:42.742","-",mqtt,"iot/sensor/temperatura","18.54","192.168.1.2","-"
"Apr 23, 2025 @ 21:38:42.742","-",mqtt,"iot/sensor/temperatura","18.54","192.168.1.2","-"
"Apr 23, 2025 @ 21:38:17.730","-",mqtt,"iot/sensor/temperatura","27.31","192.168.1.2","-"
"Apr 23, 2025 @ 21:38:17.730","-",mqtt,"iot/sensor/temperatura","27.31","192.168.1.2","-"
"Apr 23, 2025 @ 21:37:42.714","-",mqtt,"iot/sensor/temperatura","22.61","192.168.1.2","-"
"Apr 23, 2025 @ 21:37:42.714","-",mqtt,"iot/sensor/temperatura","22.61","192.168.1.2","-"
"Apr 23, 2025 @ 21:35:30.635","-",mqtt,"iot/sensor/temperatura","21.53","192.168.1.2","-"
"Apr 23, 2025 @ 21:35:30.635","-",mqtt,"iot/sensor/temperatura","21.53","192.168.1.2","-"
"Apr 23, 2025 @ 21:35:09.625","-",mqtt,"iot/sensor/temperatura","24.62","192.168.1.2","-"
"Apr 23, 2025 @ 21:35:09.625","-",mqtt,"iot/sensor/temperatura","24.62","192.168.1.2","-"
"Apr 23, 2025 @ 21:34:49.617","-",mqtt,"iot/sensor/temperatura","18.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:34:49.617","-",mqtt,"iot/sensor/temperatura","18.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:34:09.597","-",mqtt,"iot/sensor/temperatura","28.69","192.168.1.2","-"
"Apr 23, 2025 @ 21:34:09.597","-",mqtt,"iot/sensor/temperatura","28.69","192.168.1.2","-"
"Apr 23, 2025 @ 21:33:40.582","-",mqtt,"iot/sensor/temperatura","21.3","192.168.1.2","-"
"Apr 23, 2025 @ 21:33:40.582","-",mqtt,"iot/sensor/temperatura","21.3","192.168.1.2","-"
"Apr 23, 2025 @ 21:33:01.562","-",mqtt,"iot/sensor/temperatura","28.71","192.168.1.2","-"
"Apr 23, 2025 @ 21:33:01.562","-",mqtt,"iot/sensor/temperatura","28.71","192.168.1.2","-"
"Apr 23, 2025 @ 21:32:34.547","-",mqtt,"iot/sensor/temperatura","18.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:32:34.547","-",mqtt,"iot/sensor/temperatura","18.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:32:14.536","-",mqtt,"iot/sensor/temperatura","21.43","192.168.1.2","-"
"Apr 23, 2025 @ 21:32:14.536","-",mqtt,"iot/sensor/temperatura","21.43","192.168.1.2","-"
"Apr 23, 2025 @ 21:31:45.522","-",mqtt,"iot/sensor/temperatura","28.93","192.168.1.2","-"
"Apr 23, 2025 @ 21:31:45.522","-",mqtt,"iot/sensor/temperatura","28.93","192.168.1.2","-"
"Apr 23, 2025 @ 21:31:21.509","-",mqtt,"iot/sensor/temperatura","29.93","192.168.1.2","-"
"Apr 23, 2025 @ 21:31:21.509","-",mqtt,"iot/sensor/temperatura","29.93","192.168.1.2","-"
"Apr 23, 2025 @ 21:30:47.494","-",mqtt,"iot/sensor/temperatura","26.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:30:47.494","-",mqtt,"iot/sensor/temperatura","26.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:30:22.481","-",mqtt,"iot/sensor/temperatura","20.72","192.168.1.2","-"
"Apr 23, 2025 @ 21:30:22.481","-",mqtt,"iot/sensor/temperatura","20.72","192.168.1.2","-"
"Apr 23, 2025 @ 21:29:49.465","-",mqtt,"iot/sensor/temperatura","20.19","192.168.1.2","-"
"Apr 23, 2025 @ 21:29:49.465","-",mqtt,"iot/sensor/temperatura","20.19","192.168.1.2","-"
"Apr 23, 2025 @ 21:29:25.452","-",mqtt,"iot/sensor/temperatura","21.32","192.168.1.2","-"
"Apr 23, 2025 @ 21:29:25.452","-",mqtt,"iot/sensor/temperatura","21.32","192.168.1.2","-"
"Apr 23, 2025 @ 21:28:47.433","-",mqtt,"iot/sensor/temperatura","18.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:28:47.433","-",mqtt,"iot/sensor/temperatura","18.9","192.168.1.2","-"
"Apr 23, 2025 @ 21:28:27.423","-",mqtt,"iot/sensor/temperatura","18.53","192.168.1.2","-"
"Apr 23, 2025 @ 21:28:27.423","-",mqtt,"iot/sensor/temperatura","18.53","192.168.1.2","-"
"Apr 23, 2025 @ 21:27:56.408","-",mqtt,"iot/sensor/temperatura","23.48","192.168.1.2","-"
"Apr 23, 2025 @ 21:27:56.408","-",mqtt,"iot/sensor/temperatura","23.48","192.168.1.2","-"
"Apr 23, 2025 @ 21:27:34.397","-",mqtt,"iot/sensor/temperatura","21.56","192.168.1.2","-"
"Apr 23, 2025 @ 21:27:34.397","-",mqtt,"iot/sensor/temperatura","21.56","192.168.1.2","-"
"Apr 23, 2025 @ 21:27:13.386","-",mqtt,"iot/sensor/temperatura","23.16","192.168.1.2","-"
"Apr 23, 2025 @ 21:27:13.386","-",mqtt,"iot/sensor/temperatura","23.16","192.168.1.2","-"
"Apr 23, 2025 @ 21:26:34.362","-",mqtt,"iot/sensor/temperatura","24.01","192.168.1.2","-"
"Apr 23, 2025 @ 21:26:34.362","-",mqtt,"iot/sensor/temperatura","24.01","192.168.1.2","-"
"Apr 23, 2025 @ 21:26:07.349","-",mqtt,"iot/sensor/temperatura","24.41","192.168.1.2","-"
"Apr 23, 2025 @ 21:26:07.349","-",mqtt,"iot/sensor/temperatura","24.41","192.168.1.2","-"
"Apr 23, 2025 @ 21:25:35.333","-",mqtt,"iot/sensor/temperatura","26.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:25:35.333","-",mqtt,"iot/sensor/temperatura","26.37","192.168.1.2","-"
"Apr 23, 2025 @ 21:25:03.318","-",mqtt,"iot/sensor/temperatura","20.41","192.168.1.2","-"
"Apr 23, 2025 @ 21:25:03.318","-",mqtt,"iot/sensor/temperatura","20.41","192.168.1.2","-"
"Apr 23, 2025 @ 21:24:43.308","-",mqtt,"iot/sensor/temperatura","24.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:24:43.308","-",mqtt,"iot/sensor/temperatura","24.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:24:12.293","-",mqtt,"iot/sensor/temperatura","24.2","192.168.1.2","-"
"Apr 23, 2025 @ 21:24:12.293","-",mqtt,"iot/sensor/temperatura","24.2","192.168.1.2","-"
"Apr 23, 2025 @ 21:22:23.241","-",mqtt,"iot/sensor/temperatura","21.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:22:23.241","-",mqtt,"iot/sensor/temperatura","21.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:21:51.226","-",mqtt,"iot/sensor/temperatura","28.96","192.168.1.2","-"
"Apr 23, 2025 @ 21:21:51.226","-",mqtt,"iot/sensor/temperatura","28.96","192.168.1.2","-"
"Apr 23, 2025 @ 21:21:44.220","-",mqtt,"iot/sensor/temperatura","28.34","192.168.1.2","-"
"Apr 23, 2025 @ 21:21:44.220","-",mqtt,"iot/sensor/temperatura","28.34","192.168.1.2","-"
"Apr 23, 2025 @ 21:19:35.161","-",mqtt,"iot/sensor/temperatura","21.55","192.168.1.2","-"
"Apr 23, 2025 @ 21:19:35.161","-",mqtt,"iot/sensor/temperatura","21.55","192.168.1.2","-"
"Apr 23, 2025 @ 21:19:14.152","-",mqtt,"iot/sensor/temperatura","19.88","192.168.1.2","-"
"Apr 23, 2025 @ 21:19:14.152","-",mqtt,"iot/sensor/temperatura","19.88","192.168.1.2","-"
"Apr 23, 2025 @ 21:18:45.139","-",mqtt,"iot/sensor/temperatura","26.47","192.168.1.2","-"
"Apr 23, 2025 @ 21:18:45.139","-",mqtt,"iot/sensor/temperatura","26.47","192.168.1.2","-"
"Apr 23, 2025 @ 21:18:19.126","-",mqtt,"iot/sensor/temperatura","18.89","192.168.1.2","-"
"Apr 23, 2025 @ 21:18:19.126","-",mqtt,"iot/sensor/temperatura","18.89","192.168.1.2","-"
"Apr 23, 2025 @ 21:17:46.109","-",mqtt,"iot/sensor/temperatura","18.56","192.168.1.2","-"
"Apr 23, 2025 @ 21:17:46.109","-",mqtt,"iot/sensor/temperatura","18.56","192.168.1.2","-"
"Apr 23, 2025 @ 21:17:24.099","-",mqtt,"iot/sensor/temperatura","23.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:17:24.099","-",mqtt,"iot/sensor/temperatura","23.97","192.168.1.2","-"
"Apr 23, 2025 @ 21:16:54.085","-",mqtt,"iot/sensor/temperatura","21.65","192.168.1.2","-"
"Apr 23, 2025 @ 21:16:54.085","-",mqtt,"iot/sensor/temperatura","21.65","192.168.1.2","-"
"Apr 23, 2025 @ 21:16:28.072","-",mqtt,"iot/sensor/temperatura","22.17","192.168.1.2","-"
"Apr 23, 2025 @ 21:16:28.072","-",mqtt,"iot/sensor/temperatura","22.17","192.168.1.2","-"
"Apr 23, 2025 @ 21:15:57.057","-",mqtt,"iot/sensor/temperatura","20.99","192.168.1.2","-"
"Apr 23, 2025 @ 21:15:57.056","-",mqtt,"iot/sensor/temperatura","20.99","192.168.1.2","-"
"Apr 23, 2025 @ 21:15:23.041","-",mqtt,"iot/sensor/temperatura","27.44","192.168.1.2","-"
"Apr 23, 2025 @ 21:15:23.041","-",mqtt,"iot/sensor/temperatura","27.44","192.168.1.2","-"
"Apr 23, 2025 @ 21:14:52.027","-",mqtt,"iot/sensor/temperatura","28.99","192.168.1.2","-"
"Apr 23, 2025 @ 21:14:52.026","-",mqtt,"iot/sensor/temperatura","28.99","192.168.1.2","-"
"Apr 23, 2025 @ 21:14:32.016","-",mqtt,"iot/sensor/temperatura","29.08","192.168.1.2","-"
